品类,指标,日期,数值
鸡,"鸡屠宰量(千头,季度)",1980-09-01,56858.3
鸡,"鸡屠宰量(千头,季度)",1980-12-01,56461.2
鸡,"鸡屠宰量(千头,季度)",1981-03-01,51633.3
鸡,"鸡屠宰量(千头,季度)",1981-06-01,53026.1
鸡,"鸡屠宰量(千头,季度)",1981-09-01,51762.2
鸡,"鸡屠宰量(千头,季度)",1981-12-01,51417.0
鸡,"鸡屠宰量(千头,季度)",1982-03-01,48387.9
鸡,"鸡屠宰量(千头,季度)",1982-06-01,51022.3
鸡,"鸡屠宰量(千头,季度)",1982-09-01,55599.7
鸡,"鸡屠宰量(千头,季度)",1982-12-01,56952.0
鸡,"鸡屠宰量(千头,季度)",1983-03-01,53861.6
鸡,"鸡屠宰量(千头,季度)",1983-06-01,56024.9
鸡,"鸡屠宰量(千头,季度)",1983-09-01,53663.2
鸡,"鸡屠宰量(千头,季度)",1983-12-01,51992.9
鸡,"鸡屠宰量(千头,季度)",1984-03-01,53471.2
鸡,"鸡屠宰量(千头,季度)",1984-06-01,53480.6
鸡,"鸡屠宰量(千头,季度)",1984-09-01,56679.7
鸡,"鸡屠宰量(千头,季度)",1984-12-01,60428.2
鸡,"鸡屠宰量(千头,季度)",1985-03-01,60288.2
鸡,"鸡屠宰量(千头,季度)",1985-06-01,62814.1
鸡,"鸡屠宰量(千头,季度)",1985-09-01,62347.3
鸡,"鸡屠宰量(千头,季度)",1985-12-01,64723.5
鸡,"鸡屠宰量(千头,季度)",1986-03-01,63805.8
鸡,"鸡屠宰量(千头,季度)",1986-06-01,63103.9
鸡,"鸡屠宰量(千头,季度)",1986-09-01,63688.0
鸡,"鸡屠宰量(千头,季度)",1986-12-01,66714.9
鸡,"鸡屠宰量(千头,季度)",1987-03-01,67646.3
鸡,"鸡屠宰量(千头,季度)",1987-06-01,66762.9
鸡,"鸡屠宰量(千头,季度)",1987-09-01,68343.4
鸡,"鸡屠宰量(千头,季度)",1987-12-01,70528.6
鸡,"鸡屠宰量(千头,季度)",1988-03-01,67011.0
鸡,"鸡屠宰量(千头,季度)",1988-06-01,67692.5
鸡,"鸡屠宰量(千头,季度)",1988-09-01,64996.2
鸡,"鸡屠宰量(千头,季度)",1988-12-01,70577.3
鸡,"鸡屠宰量(千头,季度)",1989-03-01,68863.6
鸡,"鸡屠宰量(千头,季度)",1989-06-01,69681.6
鸡,"鸡屠宰量(千头,季度)",1989-09-01,68744.9
鸡,"鸡屠宰量(千头,季度)",1989-12-01,72433.0
鸡,"鸡屠宰量(千头,季度)",1990-03-01,72779.1
鸡,"鸡屠宰量(千头,季度)",1990-06-01,71549.0
鸡,"鸡屠宰量(千头,季度)",1990-09-01,70689.1
鸡,"鸡屠宰量(千头,季度)",1990-12-01,71501.0
鸡,"鸡屠宰量(千头,季度)",1991-03-01,69603.7
鸡,"鸡屠宰量(千头,季度)",1991-06-01,71906.7
鸡,"鸡屠宰量(千头,季度)",1991-09-01,72133.6
鸡,"鸡屠宰量(千头,季度)",1991-12-01,75950.3
鸡,"鸡屠宰量(千头,季度)",1992-03-01,71838.3
鸡,"鸡屠宰量(千头,季度)",1992-06-01,73585.0
鸡,"鸡屠宰量(千头,季度)",1992-09-01,74082.2
鸡,"鸡屠宰量(千头,季度)",1992-12-01,75618.5
鸡,"鸡屠宰量(千头,季度)",1993-03-01,75749.9
鸡,"鸡屠宰量(千头,季度)",1993-06-01,78677.2
鸡,"鸡屠宰量(千头,季度)",1993-09-01,76999.9
鸡,"鸡屠宰量(千头,季度)",1993-12-01,84025.9
鸡,"鸡屠宰量(千头,季度)",1994-03-01,82884.3
鸡,"鸡屠宰量(千头,季度)",1994-06-01,85614.6
鸡,"鸡屠宰量(千头,季度)",1994-09-01,81961.1
鸡,"鸡屠宰量(千头,季度)",1994-12-01,84946.6
鸡,"鸡屠宰量(千头,季度)",1995-03-01,83386.6
鸡,"鸡屠宰量(千头,季度)",1995-06-01,80201.1
鸡,"鸡屠宰量(千头,季度)",1995-09-01,83934.6
鸡,"鸡屠宰量(千头,季度)",1995-12-01,84578.1
鸡,"鸡屠宰量(千头,季度)",1996-03-01,85464.5
鸡,"鸡屠宰量(千头,季度)",1996-06-01,82402.9
鸡,"鸡屠宰量(千头,季度)",1996-09-01,83582.9
鸡,"鸡屠宰量(千头,季度)",1996-12-01,86861.5
鸡,"鸡屠宰量(千头,季度)",1997-03-01,84421.4
鸡,"鸡屠宰量(千头,季度)",1997-06-01,86042.0
鸡,"鸡屠宰量(千头,季度)",1997-09-01,87188.5
鸡,"鸡屠宰量(千头,季度)",1997-12-01,93793.3
鸡,"鸡屠宰量(千头,季度)",1998-03-01,91895.7
鸡,"鸡屠宰量(千头,季度)",1998-06-01,91356.3
鸡,"鸡屠宰量(千头,季度)",1998-09-01,92959.9
鸡,"鸡屠宰量(千头,季度)",1998-12-01,95390.8
鸡,"鸡屠宰量(千头,季度)",1999-03-01,94466.7
鸡,"鸡屠宰量(千头,季度)",1999-06-01,92162.1
鸡,"鸡屠宰量(千头,季度)",1999-09-01,94143.4
鸡,"鸡屠宰量(千头,季度)",1999-12-01,101349.9
鸡,"鸡屠宰量(千头,季度)",2000-03-01,98678.2
鸡,"鸡屠宰量(千头,季度)",2000-06-01,99820.3
鸡,"鸡屠宰量(千头,季度)",2000-09-01,100165.6
鸡,"鸡屠宰量(千头,季度)",2000-12-01,102953.7
鸡,"鸡屠宰量(千头,季度)",2001-03-01,99139.6
鸡,"鸡屠宰量(千头,季度)",2001-06-01,96609.7
鸡,"鸡屠宰量(千头,季度)",2001-09-01,96828.0
鸡,"鸡屠宰量(千头,季度)",2001-12-01,104660.4
鸡,"鸡屠宰量(千头,季度)",2002-03-01,106854.7
鸡,"鸡屠宰量(千头,季度)",2002-06-01,107212.4
鸡,"鸡屠宰量(千头,季度)",2002-09-01,105278.6
鸡,"鸡屠宰量(千头,季度)",2002-12-01,108860.1
鸡,"鸡屠宰量(千头,季度)",2003-03-01,103360.2
鸡,"鸡屠宰量(千头,季度)",2003-06-01,101682.1
鸡,"鸡屠宰量(千头,季度)",2003-09-01,105746.9
鸡,"鸡屠宰量(千头,季度)",2003-12-01,107480.2
鸡,"鸡屠宰量(千头,季度)",2004-03-01,106367.5
鸡,"鸡屠宰量(千头,季度)",2004-06-01,104147.4
鸡,"鸡屠宰量(千头,季度)",2004-09-01,106408.0
鸡,"鸡屠宰量(千头,季度)",2004-12-01,118723.1
鸡,"鸡屠宰量(千头,季度)",2005-03-01,104658.7
鸡,"鸡屠宰量(千头,季度)",2005-06-01,107851.1
鸡,"鸡屠宰量(千头,季度)",2005-09-01,108849.6
鸡,"鸡屠宰量(千头,季度)",2005-12-01,111539.9
鸡,"鸡屠宰量(千头,季度)",2006-03-01,109826.2
鸡,"鸡屠宰量(千头,季度)",2006-06-01,107648.8
鸡,"鸡屠宰量(千头,季度)",2006-09-01,112282.7
鸡,"鸡屠宰量(千头,季度)",2006-12-01,115061.6
鸡,"鸡屠宰量(千头,季度)",2007-03-01,114226.4
鸡,"鸡屠宰量(千头,季度)",2007-06-01,112339.6
鸡,"鸡屠宰量(千头,季度)",2007-09-01,113435.5
鸡,"鸡屠宰量(千头,季度)",2007-12-01,118570.7
鸡,"鸡屠宰量(千头,季度)",2008-03-01,111916.7
鸡,"鸡屠宰量(千头,季度)",2008-06-01,114140.7
鸡,"鸡屠宰量(千头,季度)",2008-09-01,115380.7
鸡,"鸡屠宰量(千头,季度)",2008-12-01,121394.3
鸡,"鸡屠宰量(千头,季度)",2009-03-01,119183.8
鸡,"鸡屠宰量(千头,季度)",2009-06-01,118850.7
鸡,"鸡屠宰量(千头,季度)",2009-09-01,112897.9
鸡,"鸡屠宰量(千头,季度)",2009-12-01,117779.2
鸡,"鸡屠宰量(千头,季度)",2010-03-01,115882.3
鸡,"鸡屠宰量(千头,季度)",2010-06-01,119117.2
鸡,"鸡屠宰量(千头,季度)",2010-09-01,138314.4
鸡,"鸡屠宰量(千头,季度)",2010-12-01,138855.7
鸡,"鸡屠宰量(千头,季度)",2011-03-01,137437.0
鸡,"鸡屠宰量(千头,季度)",2011-06-01,135283.9
鸡,"鸡屠宰量(千头,季度)",2011-09-01,135756.3
鸡,"鸡屠宰量(千头,季度)",2011-12-01,138280.9
鸡,"鸡屠宰量(千头,季度)",2012-03-01,136645.2
鸡,"鸡屠宰量(千头,季度)",2012-06-01,140656.9
鸡,"鸡屠宰量(千头,季度)",2012-09-01,139522.9
鸡,"鸡屠宰量(千头,季度)",2012-12-01,142626.3
鸡,"鸡屠宰量(千头,季度)",2013-03-01,139078.7
鸡,"鸡屠宰量(千头,季度)",2013-06-01,142030.6
鸡,"鸡屠宰量(千头,季度)",2013-09-01,144836.2
鸡,"鸡屠宰量(千头,季度)",2013-12-01,146145.8
鸡,"鸡屠宰量(千头,季度)",2014-03-01,144249.7
鸡,"鸡屠宰量(千头,季度)",2014-06-01,144649.2
鸡,"鸡屠宰量(千头,季度)",2014-09-01,146825.6
鸡,"鸡屠宰量(千头,季度)",2014-12-01,151556.7
鸡,"鸡屠宰量(千头,季度)",2015-03-01,145638.3
鸡,"鸡屠宰量(千头,季度)",2015-06-01,146602.1
鸡,"鸡屠宰量(千头,季度)",2015-09-01,150094.0
鸡,"鸡屠宰量(千头,季度)",2015-12-01,151860.6
鸡,"鸡屠宰量(千头,季度)",2016-03-01,158188.0
鸡,"鸡屠宰量(千头,季度)",2016-06-01,163133.9
鸡,"鸡屠宰量(千头,季度)",2016-09-01,162455.3
鸡,"鸡屠宰量(千头,季度)",2016-12-01,162771.4
鸡,"鸡屠宰量(千头,季度)",2017-03-01,163004.9
鸡,"鸡屠宰量(千头,季度)",2017-06-01,164448.4
鸡,"鸡屠宰量(千头,季度)",2017-09-01,159156.2
鸡,"鸡屠宰量(千头,季度)",2017-12-01,160814.7
鸡,"鸡屠宰量(千头,季度)",2018-03-01,155609.4
鸡,"鸡屠宰量(千头,季度)",2018-06-01,160284.1
鸡,"鸡屠宰量(千头,季度)",2018-09-01,166322.3
鸡,"鸡屠宰量(千头,季度)",2018-12-01,166322.0
鸡,"鸡屠宰量(千头,季度)",2019-03-01,163191.2
鸡,"鸡屠宰量(千头,季度)",2019-06-01,156918.6
鸡,"鸡屠宰量(千头,季度)",2019-09-01,162122.5
鸡,"鸡屠宰量(千头,季度)",2019-12-01,167117.9
鸡,"鸡屠宰量(千头,季度)",2020-03-01,167327.1
鸡,"鸡屠宰量(千头,季度)",2020-06-01,161693.2
鸡,"鸡屠宰量(千头,季度)",2020-09-01,164151.3
鸡,"鸡屠宰量(千头,季度)",2020-12-01,171848.5
鸡,"鸡屠宰量(千头,季度)",2021-03-01,170565.7
鸡,"鸡屠宰量(千头,季度)",2021-06-01,171066.0
鸡,"鸡屠宰量(千头,季度)",2021-09-01,175379.4
鸡,"鸡屠宰量(千头,季度)",2021-12-01,175925.3
鸡,"鸡屠宰量(千头,季度)",2022-03-01,172749.5
鸡,"鸡屠宰量(千头,季度)",2022-06-01,173977.8
鸡,"鸡屠宰量(千头,季度)",2022-09-01,178232.4
鸡,"鸡屠宰量(千头,季度)",2022-12-01,175864.5
鸡,"鸡屠宰量(千头,季度)",2023-03-01,176126.5
鸡,"鸡屠宰量(千头,季度)",2023-06-01,180872.7
鸡,"鸡屠宰量(千头,季度)",2023-09-01,183404.6
鸡,"鸡屠宰量(千头,季度)",2023-12-01,184244.1
鸡,"鸡屠宰量(千头,季度)",2024-03-01,180495.6
鸡,"鸡屠宰量(千头,季度)",2024-06-01,186154.9
鸡,"鸡屠宰量(千头,季度)",2024-09-01,186998.7
鸡,"鸡屠宰量(千头,季度)",2024-12-01,187326.6
鸡,"鸡屠宰量(千头,季度)",2025-03-01,188234.2
鸡,"鸡屠宰量(千头,季度)",2025-06-01,189935.2
鸡,"鸡屠宰量(千头,季度)",2025-09-01,191521.3
鸡,"鸡屠宰量(千头,季度)",2025-12-01,194098.2
鸡,"鸡屠宰量(千头,季度)",2026-03-01,195463.2
鸡,"鸡肉产量(吨,季度)",1965-09-01,9606.0
鸡,"鸡肉产量(吨,季度)",1965-12-01,11007.0
鸡,"鸡肉产量(吨,季度)",1966-03-01,10891.0
鸡,"鸡肉产量(吨,季度)",1966-06-01,25758.0
鸡,"鸡肉产量(吨,季度)",1966-09-01,17572.0
鸡,"鸡肉产量(吨,季度)",1966-12-01,19165.0
鸡,"鸡肉产量(吨,季度)",1967-03-01,18189.0
鸡,"鸡肉产量(吨,季度)",1967-06-01,20443.0
鸡,"鸡肉产量(吨,季度)",1967-09-01,21153.0
鸡,"鸡肉产量(吨,季度)",1967-12-01,22755.0
鸡,"鸡肉产量(吨,季度)",1968-03-01,21872.0
鸡,"鸡肉产量(吨,季度)",1968-06-01,22711.0
鸡,"鸡肉产量(吨,季度)",1968-09-01,22798.0
鸡,"鸡肉产量(吨,季度)",1968-12-01,23707.0
鸡,"鸡肉产量(吨,季度)",1969-03-01,23011.0
鸡,"鸡肉产量(吨,季度)",1969-06-01,22918.0
鸡,"鸡肉产量(吨,季度)",1969-09-01,25058.0
鸡,"鸡肉产量(吨,季度)",1969-12-01,26418.0
鸡,"鸡肉产量(吨,季度)",1970-03-01,25361.0
鸡,"鸡肉产量(吨,季度)",1970-06-01,27409.0
鸡,"鸡肉产量(吨,季度)",1970-09-01,28834.0
鸡,"鸡肉产量(吨,季度)",1970-12-01,31732.0
鸡,"鸡肉产量(吨,季度)",1971-03-01,34125.0
鸡,"鸡肉产量(吨,季度)",1971-06-01,35024.0
鸡,"鸡肉产量(吨,季度)",1971-09-01,35069.0
鸡,"鸡肉产量(吨,季度)",1971-12-01,34549.0
鸡,"鸡肉产量(吨,季度)",1972-03-01,33898.0
鸡,"鸡肉产量(吨,季度)",1972-06-01,36614.0
鸡,"鸡肉产量(吨,季度)",1972-09-01,35880.0
鸡,"鸡肉产量(吨,季度)",1972-12-01,33368.0
鸡,"鸡肉产量(吨,季度)",1973-03-01,32732.0
鸡,"鸡肉产量(吨,季度)",1973-06-01,34491.0
鸡,"鸡肉产量(吨,季度)",1973-09-01,39265.0
鸡,"鸡肉产量(吨,季度)",1973-12-01,42044.0
鸡,"鸡肉产量(吨,季度)",1974-03-01,42186.0
鸡,"鸡肉产量(吨,季度)",1974-06-01,45814.0
鸡,"鸡肉产量(吨,季度)",1974-09-01,46668.0
鸡,"鸡肉产量(吨,季度)",1974-12-01,39388.0
鸡,"鸡肉产量(吨,季度)",1975-03-01,36138.0
鸡,"鸡肉产量(吨,季度)",1975-06-01,41450.0
鸡,"鸡肉产量(吨,季度)",1975-09-01,44284.0
鸡,"鸡肉产量(吨,季度)",1975-12-01,45488.0
鸡,"鸡肉产量(吨,季度)",1976-03-01,43744.0
鸡,"鸡肉产量(吨,季度)",1976-06-01,48059.0
鸡,"鸡肉产量(吨,季度)",1976-09-01,47571.0
鸡,"鸡肉产量(吨,季度)",1976-12-01,46755.0
鸡,"鸡肉产量(吨,季度)",1977-03-01,46088.0
鸡,"鸡肉产量(吨,季度)",1977-06-01,52108.0
鸡,"鸡肉产量(吨,季度)",1977-09-01,52242.0
鸡,"鸡肉产量(吨,季度)",1977-12-01,55086.0
鸡,"鸡肉产量(吨,季度)",1978-03-01,53951.0
鸡,"鸡肉产量(吨,季度)",1978-06-01,55554.0
鸡,"鸡肉产量(吨,季度)",1978-09-01,57047.0
鸡,"鸡肉产量(吨,季度)",1978-12-01,60155.0
鸡,"鸡肉产量(吨,季度)",1979-03-01,60482.0
鸡,"鸡肉产量(吨,季度)",1979-06-01,62542.0
鸡,"鸡肉产量(吨,季度)",1979-09-01,64276.0
鸡,"鸡肉产量(吨,季度)",1979-12-01,71450.0
鸡,"鸡肉产量(吨,季度)",1980-03-01,71962.0
鸡,"鸡肉产量(吨,季度)",1980-06-01,69780.0
鸡,"鸡肉产量(吨,季度)",1980-09-01,71638.0
鸡,"鸡肉产量(吨,季度)",1980-12-01,69734.0
鸡,"鸡肉产量(吨,季度)",1981-03-01,63497.0
鸡,"鸡肉产量(吨,季度)",1981-06-01,66749.0
鸡,"鸡肉产量(吨,季度)",1981-09-01,64323.0
鸡,"鸡肉产量(吨,季度)",1981-12-01,67037.0
鸡,"鸡肉产量(吨,季度)",1982-03-01,60419.0
鸡,"鸡肉产量(吨,季度)",1982-06-01,63737.0
鸡,"鸡肉产量(吨,季度)",1982-09-01,70961.0
鸡,"鸡肉产量(吨,季度)",1982-12-01,70074.0
鸡,"鸡肉产量(吨,季度)",1983-03-01,66411.0
鸡,"鸡肉产量(吨,季度)",1983-06-01,71117.0
鸡,"鸡肉产量(吨,季度)",1983-09-01,67065.0
鸡,"鸡肉产量(吨,季度)",1983-12-01,65684.0
鸡,"鸡肉产量(吨,季度)",1984-03-01,66882.0
鸡,"鸡肉产量(吨,季度)",1984-06-01,68100.0
鸡,"鸡肉产量(吨,季度)",1984-09-01,71449.0
鸡,"鸡肉产量(吨,季度)",1984-12-01,76793.0
鸡,"鸡肉产量(吨,季度)",1985-03-01,78447.0
鸡,"鸡肉产量(吨,季度)",1985-06-01,83910.0
鸡,"鸡肉产量(吨,季度)",1985-09-01,81472.0
鸡,"鸡肉产量(吨,季度)",1985-12-01,83753.0
鸡,"鸡肉产量(吨,季度)",1986-03-01,82537.0
鸡,"鸡肉产量(吨,季度)",1986-06-01,81088.0
鸡,"鸡肉产量(吨,季度)",1986-09-01,81695.0
鸡,"鸡肉产量(吨,季度)",1986-12-01,83988.0
鸡,"鸡肉产量(吨,季度)",1987-03-01,86186.0
鸡,"鸡肉产量(吨,季度)",1987-06-01,87423.0
鸡,"鸡肉产量(吨,季度)",1987-09-01,88627.0
鸡,"鸡肉产量(吨,季度)",1987-12-01,92397.0
鸡,"鸡肉产量(吨,季度)",1988-03-01,90681.0
鸡,"鸡肉产量(吨,季度)",1988-06-01,90584.0
鸡,"鸡肉产量(吨,季度)",1988-09-01,86369.0
鸡,"鸡肉产量(吨,季度)",1988-12-01,94816.0
鸡,"鸡肉产量(吨,季度)",1989-03-01,94306.0
鸡,"鸡肉产量(吨,季度)",1989-06-01,92859.0
鸡,"鸡肉产量(吨,季度)",1989-09-01,89387.0
鸡,"鸡肉产量(吨,季度)",1989-12-01,94909.0
鸡,"鸡肉产量(吨,季度)",1990-03-01,98096.0
鸡,"鸡肉产量(吨,季度)",1990-06-01,97461.0
鸡,"鸡肉产量(吨,季度)",1990-09-01,94681.0
鸡,"鸡肉产量(吨,季度)",1990-12-01,96837.0
鸡,"鸡肉产量(吨,季度)",1991-03-01,95662.0
鸡,"鸡肉产量(吨,季度)",1991-06-01,101062.0
鸡,"鸡肉产量(吨,季度)",1991-09-01,101241.0
鸡,"鸡肉产量(吨,季度)",1991-12-01,107640.0
鸡,"鸡肉产量(吨,季度)",1992-03-01,102808.0
鸡,"鸡肉产量(吨,季度)",1992-06-01,103880.0
鸡,"鸡肉产量(吨,季度)",1992-09-01,102927.0
鸡,"鸡肉产量(吨,季度)",1992-12-01,107077.0
鸡,"鸡肉产量(吨,季度)",1993-03-01,109833.0
鸡,"鸡肉产量(吨,季度)",1993-06-01,114879.0
鸡,"鸡肉产量(吨,季度)",1993-09-01,112066.0
鸡,"鸡肉产量(吨,季度)",1993-12-01,118429.0
鸡,"鸡肉产量(吨,季度)",1994-03-01,115552.0
鸡,"鸡肉产量(吨,季度)",1994-06-01,122676.0
鸡,"鸡肉产量(吨,季度)",1994-09-01,116677.0
鸡,"鸡肉产量(吨,季度)",1994-12-01,118657.0
鸡,"鸡肉产量(吨,季度)",1995-03-01,118978.0
鸡,"鸡肉产量(吨,季度)",1995-06-01,112239.0
鸡,"鸡肉产量(吨,季度)",1995-09-01,119695.0
鸡,"鸡肉产量(吨,季度)",1995-12-01,120585.0
鸡,"鸡肉产量(吨,季度)",1996-03-01,122434.0
鸡,"鸡肉产量(吨,季度)",1996-06-01,117829.0
鸡,"鸡肉产量(吨,季度)",1996-09-01,119439.0
鸡,"鸡肉产量(吨,季度)",1996-12-01,123583.0
鸡,"鸡肉产量(吨,季度)",1997-03-01,119745.0
鸡,"鸡肉产量(吨,季度)",1997-06-01,125162.0
鸡,"鸡肉产量(吨,季度)",1997-09-01,128313.0
鸡,"鸡肉产量(吨,季度)",1997-12-01,139024.0
鸡,"鸡肉产量(吨,季度)",1998-03-01,137919.0
鸡,"鸡肉产量(吨,季度)",1998-06-01,138549.0
鸡,"鸡肉产量(吨,季度)",1998-09-01,142747.0
鸡,"鸡肉产量(吨,季度)",1998-12-01,141603.0
鸡,"鸡肉产量(吨,季度)",1999-03-01,140851.0
鸡,"鸡肉产量(吨,季度)",1999-06-01,139070.0
鸡,"鸡肉产量(吨,季度)",1999-09-01,141684.0
鸡,"鸡肉产量(吨,季度)",1999-12-01,153397.0
鸡,"鸡肉产量(吨,季度)",2000-03-01,150476.0
鸡,"鸡肉产量(吨,季度)",2000-06-01,152123.0
鸡,"鸡肉产量(吨,季度)",2000-09-01,152454.0
鸡,"鸡肉产量(吨,季度)",2000-12-01,161639.0
鸡,"鸡肉产量(吨,季度)",2001-03-01,150536.0
鸡,"鸡肉产量(吨,季度)",2001-06-01,154777.0
鸡,"鸡肉产量(吨,季度)",2001-09-01,155611.0
鸡,"鸡肉产量(吨,季度)",2001-12-01,166416.0
鸡,"鸡肉产量(吨,季度)",2002-03-01,169187.0
鸡,"鸡肉产量(吨,季度)",2002-06-01,176257.0
鸡,"鸡肉产量(吨,季度)",2002-09-01,175634.0
鸡,"鸡肉产量(吨,季度)",2002-12-01,178450.0
鸡,"鸡肉产量(吨,季度)",2003-03-01,171463.0
鸡,"鸡肉产量(吨,季度)",2003-06-01,164280.0
鸡,"鸡肉产量(吨,季度)",2003-09-01,169979.0
鸡,"鸡肉产量(吨,季度)",2003-12-01,175765.0
鸡,"鸡肉产量(吨,季度)",2004-03-01,172068.0
鸡,"鸡肉产量(吨,季度)",2004-06-01,175791.0
鸡,"鸡肉产量(吨,季度)",2004-09-01,179282.0
鸡,"鸡肉产量(吨,季度)",2004-12-01,195330.0
鸡,"鸡肉产量(吨,季度)",2005-03-01,178055.0
鸡,"鸡肉产量(吨,季度)",2005-06-01,197362.0
鸡,"鸡肉产量(吨,季度)",2005-09-01,188782.0
鸡,"鸡肉产量(吨,季度)",2005-12-01,190998.0
鸡,"鸡肉产量(吨,季度)",2006-03-01,196658.0
鸡,"鸡肉产量(吨,季度)",2006-06-01,196175.0
鸡,"鸡肉产量(吨,季度)",2006-09-01,198358.0
鸡,"鸡肉产量(吨,季度)",2006-12-01,206225.0
鸡,"鸡肉产量(吨,季度)",2007-03-01,204254.0
鸡,"鸡肉产量(吨,季度)",2007-06-01,202754.0
鸡,"鸡肉产量(吨,季度)",2007-09-01,199865.0
鸡,"鸡肉产量(吨,季度)",2007-12-01,206012.0
鸡,"鸡肉产量(吨,季度)",2008-03-01,192383.0
鸡,"鸡肉产量(吨,季度)",2008-06-01,199020.0
鸡,"鸡肉产量(吨,季度)",2008-09-01,204359.0
鸡,"鸡肉产量(吨,季度)",2008-12-01,209611.0
鸡,"鸡肉产量(吨,季度)",2009-03-01,208725.0
鸡,"鸡肉产量(吨,季度)",2009-06-01,209761.0
鸡,"鸡肉产量(吨,季度)",2009-09-01,203116.0
鸡,"鸡肉产量(吨,季度)",2009-12-01,206992.0
鸡,"鸡肉产量(吨,季度)",2010-03-01,206710.0
鸡,"鸡肉产量(吨,季度)",2010-06-01,217591.0
鸡,"鸡肉产量(吨,季度)",2010-09-01,250448.0
鸡,"鸡肉产量(吨,季度)",2010-12-01,259603.0
鸡,"鸡肉产量(吨,季度)",2011-03-01,253482.0
鸡,"鸡肉产量(吨,季度)",2011-06-01,251445.0
鸡,"鸡肉产量(吨,季度)",2011-09-01,253261.0
鸡,"鸡肉产量(吨,季度)",2011-12-01,254354.0
鸡,"鸡肉产量(吨,季度)",2012-03-01,257293.0
鸡,"鸡肉产量(吨,季度)",2012-06-01,265223.0
鸡,"鸡肉产量(吨,季度)",2012-09-01,260674.0
鸡,"鸡肉产量(吨,季度)",2012-12-01,263518.0
鸡,"鸡肉产量(吨,季度)",2013-03-01,256652.0
鸡,"鸡肉产量(吨,季度)",2013-06-01,265325.0
鸡,"鸡肉产量(吨,季度)",2013-09-01,274037.0
鸡,"鸡肉产量(吨,季度)",2013-12-01,270492.0
鸡,"鸡肉产量(吨,季度)",2014-03-01,268510.0
鸡,"鸡肉产量(吨,季度)",2014-06-01,271238.0
鸡,"鸡肉产量(吨,季度)",2014-09-01,282202.0
鸡,"鸡肉产量(吨,季度)",2014-12-01,281119.0
鸡,"鸡肉产量(吨,季度)",2015-03-01,274399.0
鸡,"鸡肉产量(吨,季度)",2015-06-01,277823.0
鸡,"鸡肉产量(吨,季度)",2015-09-01,291629.0
鸡,"鸡肉产量(吨,季度)",2015-12-01,293432.0
鸡,"鸡肉产量(吨,季度)",2016-03-01,297217.0
鸡,"鸡肉产量(吨,季度)",2016-06-01,309044.0
鸡,"鸡肉产量(吨,季度)",2016-09-01,308441.0
鸡,"鸡肉产量(吨,季度)",2016-12-01,310573.0
鸡,"鸡肉产量(吨,季度)",2017-03-01,301998.0
鸡,"鸡肉产量(吨,季度)",2017-06-01,308493.0
鸡,"鸡肉产量(吨,季度)",2017-09-01,304273.0
鸡,"鸡肉产量(吨,季度)",2017-12-01,305384.0
鸡,"鸡肉产量(吨,季度)",2018-03-01,292341.0
鸡,"鸡肉产量(吨,季度)",2018-06-01,291469.0
鸡,"鸡肉产量(吨,季度)",2018-09-01,308581.0
鸡,"鸡肉产量(吨,季度)",2018-12-01,320158.0
鸡,"鸡肉产量(吨,季度)",2019-03-01,313447.0
鸡,"鸡肉产量(吨,季度)",2019-06-01,298028.0
鸡,"鸡肉产量(吨,季度)",2019-09-01,302249.0
鸡,"鸡肉产量(吨,季度)",2019-12-01,312877.0
鸡,"鸡肉产量(吨,季度)",2020-03-01,318820.0
鸡,"鸡肉产量(吨,季度)",2020-06-01,312598.0
鸡,"鸡肉产量(吨,季度)",2020-09-01,310627.0
鸡,"鸡肉产量(吨,季度)",2020-12-01,328723.0
鸡,"鸡肉产量(吨,季度)",2021-03-01,323198.0
鸡,"鸡肉产量(吨,季度)",2021-06-01,329692.0
鸡,"鸡肉产量(吨,季度)",2021-09-01,342185.0
鸡,"鸡肉产量(吨,季度)",2021-12-01,342242.0
鸡,"鸡肉产量(吨,季度)",2022-03-01,346294.0
鸡,"鸡肉产量(吨,季度)",2022-06-01,331184.0
鸡,"鸡肉产量(吨,季度)",2022-09-01,345231.0
鸡,"鸡肉产量(吨,季度)",2022-12-01,341462.0
鸡,"鸡肉产量(吨,季度)",2023-03-01,334664.0
鸡,"鸡肉产量(吨,季度)",2023-06-01,354929.0
鸡,"鸡肉产量(吨,季度)",2023-09-01,359541.0
鸡,"鸡肉产量(吨,季度)",2023-12-01,364055.0
鸡,"鸡肉产量(吨,季度)",2024-03-01,353266.0
鸡,"鸡肉产量(吨,季度)",2024-06-01,371835.0
鸡,"鸡肉产量(吨,季度)",2024-09-01,374460.0
鸡,"鸡肉产量(吨,季度)",2024-12-01,378124.0
鸡,"鸡肉产量(吨,季度)",2025-03-01,387731.0
鸡,"鸡肉产量(吨,季度)",2025-06-01,394818.0
鸡,"鸡肉产量(吨,季度)",2025-09-01,391524.0
鸡,"鸡肉产量(吨,季度)",2025-12-01,390908.0
鸡,"鸡肉产量(吨,季度)",2026-03-01,393384.0
鸡蛋,鸡蛋CPI指数,1980-09-01,21.28
鸡蛋,鸡蛋CPI指数,1980-12-01,21.81
鸡蛋,鸡蛋CPI指数,1981-03-01,22.73
鸡蛋,鸡蛋CPI指数,1981-06-01,23.86
鸡蛋,鸡蛋CPI指数,1981-09-01,23.86
